ts,machine_id,operator_id,engine_on,idle,fuel_l,load_cycle,belt_fastened,harsh_event,episode,sim_weather,sim_operator_skill,continuous_operation_min,fatigue_risk
2025-05-03 09:20,EXC001,OP1001,1,1,0.0379,0,1,0,short_idle,Sunny,Intermediate,81,0.0
2025-05-03 09:21,EXC001,OP1001,1,1,0.0399,0,1,0,short_idle,Sunny,Intermediate,82,0.0
2025-05-03 09:22,EXC001,OP1001,1,1,0.0369,0,1,0,short_idle,Sunny,Intermediate,83,0.0
2025-05-03 09:23,EXC001,OP1001,1,1,0.0377,0,1,0,short_idle,Sunny,Intermediate,84,0.0
2025-05-03 09:24,EXC001,OP1001,1,1,0.0372,0,1,0,short_idle,Sunny,Intermediate,85,0.0
2025-05-03 09:25,EXC001,OP1001,1,0,0.1054,0,1,0,aggressive,Sunny,Intermediate,86,0.0
2025-05-03 09:26,EXC001,OP1001,1,0,0.102,1,1,0,aggressive,Sunny,Intermediate,87,0.0
2025-05-03 09:27,EXC001,OP1001,1,0,0.113,0,1,0,aggressive,Sunny,Intermediate,88,0.0
2025-05-03 09:28,EXC001,OP1001,1,0,0.095,0,1,0,aggressive,Sunny,Intermediate,89,0.0
2025-05-03 09:29,EXC001,OP1001,1,0,0.099,1,1,0,aggressive,Sunny,Intermediate,90,0.0
2025-05-03 09:30,EXC001,OP1001,1,0,0.1182,0,1,1,aggressive,Sunny,Intermediate,91,0.0
2025-05-03 09:31,EXC001,OP1001,1,0,0.099,0,1,0,aggressive,Sunny,Intermediate,92,0.0
2025-05-03 09:32,EXC001,OP1001,1,0,0.1156,1,1,1,aggressive,Sunny,Intermediate,93,0.0
2025-05-03 09:33,EXC001,OP1001,1,0,0.0961,1,1,0,aggressive,Sunny,Intermediate,94,0.0
2025-05-03 09:34,EXC001,OP1001,1,0,0.1125,1,1,0,aggressive,Sunny,Intermediate,95,0.0
2025-05-03 09:35,EXC001,OP1001,1,0,0.1146,0,1,1,aggressive,Sunny,Intermediate,96,0.0
2025-05-03 09:36,EXC001,OP1001,1,0,0.0988,0,1,0,aggressive,Sunny,Intermediate,97,0.0
2025-05-03 09:37,EXC001,OP1001,1,0,0.0977,0,1,0,aggressive,Sunny,Intermediate,98,0.0
2025-05-03 09:38,EXC001,OP1001,1,0,0.1097,0,1,0,aggressive,Sunny,Intermediate,99,0.0
2025-05-03 09:39,EXC001,OP1001,1,0,0.1012,0,1,1,aggressive,Sunny,Intermediate,100,0.0
2025-05-03 09:40,EXC001,OP1001,1,0,0.1156,0,1,0,aggressive,Sunny,Intermediate,101,0.0
2025-05-03 09:41,EXC001,OP1001,1,0,0.1147,1,1,0,aggressive,Sunny,Intermediate,102,0.0
2025-05-03 09:42,EXC001,OP1001,1,0,0.094,0,1,0,aggressive,Sunny,Intermediate,103,0.0
2025-05-03 09:43,EXC001,OP1001,1,0,0.117,1,1,0,aggressive,Sunny,Intermediate,104,0.0
2025-05-03 09:44,EXC001,OP1001,1,0,0.0833,0,1,0,work,Sunny,Intermediate,105,0.0
2025-05-03 09:45,EXC001,OP1001,1,0,0.093,1,1,0,work,Sunny,Intermediate,106,0.0
2025-05-03 09:46,EXC001,OP1001,1,0,0.0763,0,1,0,work,Sunny,Intermediate,107,0.0
2025-05-03 09:47,EXC001,OP1001,1,0,0.0786,1,1,0,work,Sunny,Intermediate,108,0.0
2025-05-03 09:48,EXC001,OP1001,1,0,0.086,0,1,0,work,Sunny,Intermediate,109,0.0
2025-05-03 09:49,EXC001,OP1001,1,0,0.0785,0,1,0,work,Sunny,Intermediate,110,0.0
2025-05-03 09:50,EXC001,OP1001,1,0,0.0782,0,1,0,work,Sunny,Intermediate,111,0.0
2025-05-03 09:51,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Intermediate,112,0.0
2025-05-03 09:52,EXC001,OP1001,1,0,0.0869,0,1,0,work,Sunny,Intermediate,113,0.0
2025-05-03 09:53,EXC001,OP1001,1,0,0.0941,0,1,0,work,Sunny,Intermediate,114,0.0
2025-05-03 09:54,EXC001,OP1001,1,0,0.0878,0,1,0,work,Sunny,Intermediate,115,0.0
2025-05-03 09:55,EXC001,OP1001,1,0,0.0901,0,1,0,work,Sunny,Intermediate,116,0.0
2025-05-03 09:56,EXC001,OP1001,1,0,0.095,1,1,0,work,Sunny,Intermediate,117,0.0
2025-05-03 09:57,EXC001,OP1001,1,0,0.0869,1,1,0,work,Sunny,Intermediate,118,0.0
2025-05-03 09:58,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Intermediate,119,0.0
2025-05-03 09:59,EXC001,OP1001,1,0,0.0838,0,1,0,work,Sunny,Intermediate,120,0.0
2025-05-03 10:00,EXC001,OP1001,1,0,0.0855,0,1,0,work,Sunny,Intermediate,121,0.0
2025-05-03 10:01,EXC001,OP1001,1,0,0.0809,0,1,0,work,Sunny,Intermediate,122,0.0
2025-05-03 10:02,EXC001,OP1001,1,0,0.0838,1,1,0,work,Sunny,Intermediate,123,0.0
2025-05-03 10:03,EXC001,OP1001,1,0,0.0944,0,1,0,work,Sunny,Intermediate,124,0.0
2025-05-03 10:04,EXC001,OP1001,1,0,0.0848,1,1,0,work,Sunny,Intermediate,125,0.0
2025-05-03 10:05,EXC001,OP1001,1,0,0.0933,0,1,0,work,Sunny,Intermediate,126,0.0
2025-05-03 10:06,EXC001,OP1001,1,0,0.0829,0,1,0,work,Sunny,Intermediate,127,0.0
2025-05-03 10:07,EXC001,OP1001,1,0,0.0884,0,1,0,work,Sunny,Intermediate,128,0.0
2025-05-03 10:08,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,129,0.0
2025-05-03 10:09,EXC001,OP1001,1,0,0.0863,0,1,0,work,Sunny,Intermediate,130,0.0
2025-05-03 10:10,EXC001,OP1001,1,0,0.0852,0,1,0,work,Sunny,Intermediate,131,0.0
2025-05-03 10:11,EXC001,OP1001,1,0,0.0896,0,1,0,work,Sunny,Intermediate,132,0.0
2025-05-03 10:12,EXC001,OP1001,1,0,0.0791,0,1,0,work,Sunny,Intermediate,133,0.0
2025-05-03 10:13,EXC001,OP1001,1,0,0.0934,0,0,0,work,Sunny,Intermediate,134,0.0
2025-05-03 10:14,EXC001,OP1001,1,0,0.0767,0,1,0,work,Sunny,Intermediate,135,0.0
2025-05-03 10:15,EXC001,OP1001,1,0,0.0869,0,1,0,work,Sunny,Intermediate,136,0.0
2025-05-03 10:16,EXC001,OP1001,1,0,0.0767,0,1,0,work,Sunny,Intermediate,137,0.0
2025-05-03 10:17,EXC001,OP1001,1,0,0.0897,1,1,0,work,Sunny,Intermediate,138,0.0
2025-05-03 10:18,EXC001,OP1001,1,0,0.0828,0,1,0,work,Sunny,Intermediate,139,0.0
2025-05-03 10:19,EXC001,OP1001,1,0,0.0758,0,1,0,work,Sunny,Intermediate,140,0.0
2025-05-03 10:20,EXC001,OP1001,1,0,0.0842,0,0,0,work,Sunny,Intermediate,141,0.0
2025-05-03 10:21,EXC001,OP1001,1,0,0.0861,1,1,0,work,Sunny,Intermediate,142,0.0
2025-05-03 10:22,EXC001,OP1001,1,0,0.0908,1,1,0,work,Sunny,Intermediate,143,0.0
2025-05-03 10:23,EXC001,OP1001,1,0,0.0944,0,1,0,work,Sunny,Intermediate,144,0.0
2025-05-03 10:24,EXC001,OP1001,1,0,0.0845,0,1,0,work,Sunny,Intermediate,145,0.0
2025-05-03 10:25,EXC001,OP1001,1,0,0.0877,0,1,0,work,Sunny,Intermediate,146,0.0
2025-05-03 10:26,EXC001,OP1001,1,0,0.0853,0,1,0,work,Sunny,Intermediate,147,0.0
2025-05-03 10:27,EXC001,OP1001,1,0,0.0857,1,1,0,work,Sunny,Intermediate,148,0.0
2025-05-03 10:28,EXC001,OP1001,1,0,0.0779,0,1,0,work,Sunny,Intermediate,149,0.0
2025-05-03 10:29,EXC001,OP1001,1,0,0.0942,0,1,0,work,Sunny,Intermediate,150,0.0
2025-05-03 10:30,EXC001,OP1001,1,0,0.0939,0,1,0,work,Sunny,Intermediate,151,0.0
2025-05-03 10:31,EXC001,OP1001,1,0,0.0797,0,1,0,work,Sunny,Intermediate,152,0.0
2025-05-03 10:32,EXC001,OP1001,1,0,0.0829,1,1,0,work,Sunny,Intermediate,153,0.0
2025-05-03 10:33,EXC001,OP1001,1,0,0.0885,0,1,0,work,Sunny,Intermediate,154,0.0
2025-05-03 10:34,EXC001,OP1001,1,0,0.0932,0,1,0,work,Sunny,Intermediate,155,0.0
2025-05-03 10:35,EXC001,OP1001,1,0,0.0762,0,1,0,work,Sunny,Intermediate,156,0.0
2025-05-03 10:36,EXC001,OP1001,1,0,0.0945,0,1,0,work,Sunny,Intermediate,157,0.0
2025-05-03 10:37,EXC001,OP1001,1,0,0.0856,0,1,0,work,Sunny,Intermediate,158,0.0
2025-05-03 10:38,EXC001,OP1001,1,0,0.0939,0,1,0,work,Sunny,Intermediate,159,0.0
2025-05-03 10:39,EXC001,OP1001,1,0,0.0779,0,1,0,work,Sunny,Intermediate,160,0.0
2025-05-03 10:40,EXC001,OP1001,1,0,0.0849,0,1,0,work,Sunny,Intermediate,161,0.0
2025-05-03 10:41,EXC001,OP1001,1,0,0.0756,0,1,0,work,Sunny,Intermediate,162,0.0
2025-05-03 10:42,EXC001,OP1001,1,0,0.0752,0,1,0,work,Sunny,Intermediate,163,0.0
2025-05-03 10:43,EXC001,OP1001,1,0,0.0911,0,1,0,work,Sunny,Intermediate,164,0.0
2025-05-03 10:44,EXC001,OP1001,1,0,0.0905,1,1,0,work,Sunny,Intermediate,165,0.0
2025-05-03 10:45,EXC001,OP1001,1,0,0.0906,0,1,0,work,Sunny,Intermediate,166,0.0
2025-05-03 10:46,EXC001,OP1001,1,0,0.0772,0,1,0,work,Sunny,Intermediate,167,0.0
2025-05-03 10:47,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,168,0.0
2025-05-03 10:48,EXC001,OP1001,1,0,0.082,0,1,0,work,Sunny,Intermediate,169,0.0
2025-05-03 10:49,EXC001,OP1001,1,0,0.0937,0,1,0,work,Sunny,Intermediate,170,0.0
2025-05-03 10:50,EXC001,OP1001,1,0,0.0886,1,1,0,work,Sunny,Intermediate,171,0.0
2025-05-03 10:51,EXC001,OP1001,1,0,0.0772,0,1,0,work,Sunny,Intermediate,172,0.0
2025-05-03 10:52,EXC001,OP1001,1,0,0.0782,0,1,0,work,Sunny,Intermediate,173,0.0
2025-05-03 10:53,EXC001,OP1001,1,0,0.0934,0,1,0,work,Sunny,Intermediate,174,0.0
2025-05-03 10:54,EXC001,OP1001,1,0,0.0945,0,1,1,aggressive,Sunny,Intermediate,175,0.0
2025-05-03 10:55,EXC001,OP1001,1,0,0.104,0,1,0,aggressive,Sunny,Intermediate,176,0.0
2025-05-03 10:56,EXC001,OP1001,1,0,0.0991,1,1,0,aggressive,Sunny,Intermediate,177,0.0
2025-05-03 10:57,EXC001,OP1001,1,0,0.0984,0,1,1,aggressive,Sunny,Intermediate,178,0.0
2025-05-03 10:58,EXC001,OP1001,1,0,0.1137,0,1,0,aggressive,Sunny,Intermediate,179,0.0
2025-05-03 10:59,EXC001,OP1001,1,0,0.1026,0,1,0,aggressive,Sunny,Intermediate,180,0.0
2025-05-03 11:00,EXC001,OP1001,1,0,0.108,0,1,0,aggressive,Sunny,Intermediate,181,0.0
2025-05-03 11:01,EXC001,OP1001,1,0,0.1083,0,1,0,aggressive,Sunny,Intermediate,182,0.001
2025-05-03 11:02,EXC001,OP1001,1,0,0.0996,1,1,0,aggressive,Sunny,Intermediate,183,0.003
2025-05-03 11:03,EXC001,OP1001,1,0,0.1121,0,1,0,aggressive,Sunny,Intermediate,184,0.004
2025-05-03 11:04,EXC001,OP1001,1,0,0.1125,1,1,0,aggressive,Sunny,Intermediate,185,0.006
2025-05-03 11:05,EXC001,OP1001,1,0,0.1039,1,1,0,aggressive,Sunny,Intermediate,186,0.007
2025-05-03 11:06,EXC001,OP1001,1,0,0.1175,0,1,0,aggressive,Sunny,Intermediate,187,0.009
2025-05-03 11:07,EXC001,OP1001,1,0,0.103,0,1,0,aggressive,Sunny,Intermediate,188,0.01
2025-05-03 11:08,EXC001,OP1001,1,0,0.1103,0,1,0,aggressive,Sunny,Intermediate,189,0.012
2025-05-03 11:09,EXC001,OP1001,1,0,0.1033,0,1,0,aggressive,Sunny,Intermediate,190,0.013
2025-05-03 11:10,EXC001,OP1001,1,0,0.1166,1,1,0,aggressive,Sunny,Intermediate,191,0.015
2025-05-03 11:11,EXC001,OP1001,1,0,0.099,0,1,0,aggressive,Sunny,Intermediate,192,0.016
2025-05-03 11:12,EXC001,OP1001,1,0,0.0962,0,1,1,aggressive,Sunny,Intermediate,193,0.017
2025-05-03 11:13,EXC001,OP1001,1,0,0.1001,0,1,1,aggressive,Sunny,Intermediate,194,0.019
2025-05-03 11:14,EXC001,OP1001,1,0,0.1129,0,1,0,aggressive,Sunny,Intermediate,195,0.02
2025-05-03 11:15,EXC001,OP1001,1,0,0.1004,0,1,0,aggressive,Sunny,Intermediate,196,0.022
2025-05-03 11:16,EXC001,OP1001,1,0,0.1186,0,1,0,aggressive,Sunny,Intermediate,197,0.023
2025-05-03 11:17,EXC001,OP1001,1,0,0.1105,0,1,0,aggressive,Sunny,Intermediate,198,0.025
2025-05-03 11:18,EXC001,OP1001,1,0,0.1083,0,1,0,aggressive,Sunny,Intermediate,199,0.026
2025-05-03 11:19,EXC001,OP1001,1,0,0.1113,0,1,0,aggressive,Sunny,Intermediate,200,0.028
2025-05-03 11:20,EXC001,OP1001,1,0,0.1106,1,1,0,aggressive,Sunny,Intermediate,201,0.029
2025-05-03 11:21,EXC001,OP1001,1,0,0.101,1,0,0,aggressive,Sunny,Intermediate,202,0.031
2025-05-03 11:22,EXC001,OP1001,1,0,0.099,0,1,0,aggressive,Sunny,Intermediate,203,0.032
2025-05-03 11:23,EXC001,OP1001,1,0,0.0958,0,1,0,aggressive,Sunny,Intermediate,204,0.034
2025-05-03 11:24,EXC001,OP1001,1,0,0.1066,0,1,0,aggressive,Sunny,Intermediate,205,0.035
2025-05-03 11:25,EXC001,OP1001,1,0,0.0992,1,1,0,aggressive,Sunny,Intermediate,206,0.036
2025-05-03 11:26,EXC001,OP1001,1,0,0.1006,1,1,0,aggressive,Sunny,Intermediate,207,0.038
2025-05-03 11:27,EXC001,OP1001,1,0,0.101,1,1,0,aggressive,Sunny,Intermediate,208,0.039
2025-05-03 11:28,EXC001,OP1001,1,0,0.1173,0,1,0,aggressive,Sunny,Intermediate,209,0.041
2025-05-03 11:29,EXC001,OP1001,1,0,0.0986,0,1,0,aggressive,Sunny,Intermediate,210,0.042
2025-05-03 11:30,EXC001,OP1001,1,0,0.0998,0,1,0,aggressive,Sunny,Intermediate,211,0.044
2025-05-03 11:31,EXC001,OP1001,1,0,0.0972,0,1,0,aggressive,Sunny,Intermediate,212,0.045
2025-05-03 11:32,EXC001,OP1001,1,0,0.0941,1,1,0,aggressive,Sunny,Intermediate,213,0.047
2025-05-03 11:33,EXC001,OP1001,1,0,0.114,0,1,0,aggressive,Sunny,Intermediate,214,0.048
2025-05-03 11:34,EXC001,OP1001,1,0,0.1096,1,1,0,aggressive,Sunny,Intermediate,215,0.05
2025-05-03 11:35,EXC001,OP1001,1,0,0.1129,0,1,0,aggressive,Sunny,Intermediate,216,0.051
2025-05-03 11:36,EXC001,OP1001,1,0,0.0996,0,1,0,aggressive,Sunny,Intermediate,217,0.052
2025-05-03 11:37,EXC001,OP1001,1,0,0.1148,1,1,0,aggressive,Sunny,Intermediate,218,0.054
2025-05-03 11:38,EXC001,OP1001,1,0,0.1047,0,1,0,aggressive,Sunny,Intermediate,219,0.055
2025-05-03 11:39,EXC001,OP1001,1,0,0.0869,1,1,0,work,Sunny,Intermediate,220,0.057
2025-05-03 11:40,EXC001,OP1001,1,0,0.0948,0,1,0,work,Sunny,Intermediate,221,0.058
2025-05-03 11:41,EXC001,OP1001,1,0,0.0856,0,1,0,work,Sunny,Intermediate,222,0.06
2025-05-03 11:42,EXC001,OP1001,1,0,0.0828,1,1,0,work,Sunny,Intermediate,223,0.061
2025-05-03 11:43,EXC001,OP1001,1,0,0.0795,0,1,0,work,Sunny,Intermediate,224,0.063
2025-05-03 11:44,EXC001,OP1001,1,0,0.084,1,1,0,work,Sunny,Intermediate,225,0.064
2025-05-03 11:45,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Intermediate,226,0.066
2025-05-03 11:46,EXC001,OP1001,1,0,0.0787,0,1,0,work,Sunny,Intermediate,227,0.067
2025-05-03 11:47,EXC001,OP1001,1,0,0.0878,0,1,0,work,Sunny,Intermediate,228,0.069
2025-05-03 11:48,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Intermediate,229,0.07
2025-05-03 11:49,EXC001,OP1001,1,0,0.0812,0,1,0,work,Sunny,Intermediate,230,0.071
2025-05-03 11:50,EXC001,OP1001,1,0,0.0877,1,1,0,work,Sunny,Intermediate,231,0.073
2025-05-03 11:51,EXC001,OP1001,1,0,0.0832,0,1,0,work,Sunny,Intermediate,232,0.074
2025-05-03 11:52,EXC001,OP1001,1,0,0.0836,1,1,0,work,Sunny,Intermediate,233,0.076
2025-05-03 11:53,EXC001,OP1001,1,0,0.0795,0,1,0,work,Sunny,Intermediate,234,0.077
2025-05-03 11:54,EXC001,OP1001,1,0,0.0782,0,1,0,work,Sunny,Intermediate,235,0.079
2025-05-03 11:55,EXC001,OP1001,1,0,0.0871,0,1,0,work,Sunny,Intermediate,236,0.08
2025-05-03 11:56,EXC001,OP1001,1,0,0.0843,0,1,0,work,Sunny,Intermediate,237,0.082
2025-05-03 11:57,EXC001,OP1001,1,0,0.0864,1,1,0,work,Sunny,Intermediate,238,0.083
2025-05-03 11:58,EXC001,OP1001,1,0,0.0926,0,1,0,work,Sunny,Intermediate,239,0.085
2025-05-03 11:59,EXC001,OP1001,1,0,0.0825,0,1,0,work,Sunny,Intermediate,240,0.086
2025-05-03 12:00,EXC001,OP1001,1,0,0.0907,0,1,0,work,Sunny,Intermediate,241,0.087
2025-05-03 12:01,EXC001,OP1001,1,0,0.082,0,1,0,work,Sunny,Intermediate,242,0.089
2025-05-03 12:02,EXC001,OP1001,1,0,0.0828,0,1,0,work,Sunny,Intermediate,243,0.09
2025-05-03 12:03,EXC001,OP1001,1,0,0.0847,1,1,0,work,Sunny,Intermediate,244,0.092
2025-05-03 12:04,EXC001,OP1001,1,0,0.0855,0,1,0,work,Sunny,Intermediate,245,0.093
2025-05-03 12:05,EXC001,OP1001,1,0,0.0927,0,1,0,work,Sunny,Intermediate,246,0.095
2025-05-03 12:06,EXC001,OP1001,1,0,0.0847,0,1,0,work,Sunny,Intermediate,247,0.096
2025-05-03 12:07,EXC001,OP1001,1,0,0.0871,0,1,0,work,Sunny,Intermediate,248,0.098
2025-05-03 12:08,EXC001,OP1001,1,0,0.0755,1,1,0,work,Sunny,Intermediate,249,0.099
2025-05-03 12:09,EXC001,OP1001,1,0,0.0791,0,1,0,work,Sunny,Intermediate,250,0.101
2025-05-03 12:10,EXC001,OP1001,1,0,0.0811,1,1,0,work,Sunny,Intermediate,251,0.102
2025-05-03 12:11,EXC001,OP1001,1,0,0.0861,0,1,0,work,Sunny,Intermediate,252,0.104
2025-05-03 12:12,EXC001,OP1001,1,0,0.0813,0,1,0,work,Sunny,Intermediate,253,0.105
2025-05-03 12:13,EXC001,OP1001,1,0,0.0778,0,1,0,work,Sunny,Intermediate,254,0.106
2025-05-03 12:14,EXC001,OP1001,1,0,0.0905,1,1,0,work,Sunny,Intermediate,255,0.108
2025-05-03 12:15,EXC001,OP1001,1,0,0.0885,0,1,0,work,Sunny,Intermediate,256,0.109
2025-05-03 12:16,EXC001,OP1001,1,0,0.0852,0,1,0,work,Sunny,Intermediate,257,0.111
2025-05-03 12:17,EXC001,OP1001,1,0,0.0954,0,1,0,work,Sunny,Intermediate,258,0.112
2025-05-03 12:18,EXC001,OP1001,1,0,0.0852,0,1,0,work,Sunny,Intermediate,259,0.114
2025-05-03 12:19,EXC001,OP1001,1,0,0.0912,0,1,0,work,Sunny,Intermediate,260,0.115
2025-05-03 12:20,EXC001,OP1001,1,0,0.0909,0,1,0,work,Sunny,Intermediate,261,0.117
2025-05-03 12:21,EXC001,OP1001,1,0,0.091,0,1,0,work,Sunny,Intermediate,262,0.118
2025-05-03 12:22,EXC001,OP1001,1,0,0.089,0,1,0,work,Sunny,Intermediate,263,0.12
2025-05-03 12:23,EXC001,OP1001,1,0,0.0897,0,1,0,work,Sunny,Intermediate,264,0.121
2025-05-03 12:24,EXC001,OP1001,1,0,0.0828,0,1,0,work,Sunny,Intermediate,265,0.122
2025-05-03 12:25,EXC001,OP1001,1,0,0.0918,0,1,0,work,Sunny,Intermediate,266,0.124
2025-05-03 12:26,EXC001,OP1001,1,0,0.0948,0,1,0,work,Sunny,Intermediate,267,0.125
2025-05-03 12:27,EXC001,OP1001,1,0,0.0927,0,1,0,work,Sunny,Intermediate,268,0.127
2025-05-03 12:28,EXC001,OP1001,1,0,0.0891,0,1,0,work,Sunny,Intermediate,269,0.128
2025-05-03 12:29,EXC001,OP1001,1,0,0.0794,0,1,0,work,Sunny,Intermediate,270,0.13
2025-05-03 12:30,EXC001,OP1001,1,0,0.0839,0,1,0,work,Sunny,Intermediate,271,0.131
2025-05-03 12:31,EXC001,OP1001,1,0,0.0901,0,1,0,work,Sunny,Intermediate,272,0.133
2025-05-03 12:32,EXC001,OP1001,1,0,0.0951,1,1,0,work,Sunny,Intermediate,273,0.134
2025-05-03 12:33,EXC001,OP1001,1,0,0.0859,1,1,0,work,Sunny,Intermediate,274,0.136
2025-05-03 12:34,EXC001,OP1001,1,0,0.0912,0,1,0,work,Sunny,Intermediate,275,0.137
2025-05-03 12:35,EXC001,OP1001,1,0,0.0813,0,1,0,work,Sunny,Intermediate,276,0.139
2025-05-03 12:36,EXC001,OP1001,1,0,0.0811,0,1,0,work,Sunny,Intermediate,277,0.14
2025-05-03 12:37,EXC001,OP1001,1,0,0.0941,0,1,0,work,Sunny,Intermediate,278,0.141
2025-05-03 12:38,EXC001,OP1001,1,0,0.0845,0,1,0,work,Sunny,Intermediate,279,0.143
2025-05-03 12:39,EXC001,OP1001,1,0,0.0865,0,1,0,work,Sunny,Intermediate,280,0.144
2025-05-03 12:40,EXC001,OP1001,1,0,0.0908,0,1,0,work,Sunny,Intermediate,281,0.146
2025-05-03 12:41,EXC001,OP1001,1,0,0.0856,1,1,0,work,Sunny,Intermediate,282,0.147
2025-05-03 12:42,EXC001,OP1001,1,0,0.0942,1,1,0,work,Sunny,Intermediate,283,0.149
2025-05-03 12:43,EXC001,OP1001,1,0,0.077,0,1,0,work,Sunny,Intermediate,284,0.15
2025-05-03 12:44,EXC001,OP1001,1,0,0.0958,0,1,0,work,Sunny,Intermediate,285,0.152
2025-05-03 12:45,EXC001,OP1001,1,0,0.0844,0,1,0,work,Sunny,Intermediate,286,0.153
2025-05-03 12:46,EXC001,OP1001,1,0,0.085,0,1,0,work,Sunny,Intermediate,287,0.155
2025-05-03 12:47,EXC001,OP1001,1,0,0.0932,1,1,0,work,Sunny,Intermediate,288,0.156
2025-05-03 12:48,EXC001,OP1001,1,0,0.0809,0,1,0,work,Sunny,Intermediate,289,0.158
2025-05-03 12:49,EXC001,OP1001,1,1,0.032,0,1,0,short_idle,Sunny,Intermediate,290,0.159
2025-05-03 12:50,EXC001,OP1001,1,1,0.0385,0,1,0,short_idle,Sunny,Intermediate,291,0.16
2025-05-03 12:51,EXC001,OP1001,1,1,0.0323,0,1,0,short_idle,Sunny,Intermediate,292,0.162
2025-05-03 12:52,EXC001,OP1001,1,1,0.0313,0,1,1,short_idle,Sunny,Intermediate,293,0.163
2025-05-03 12:53,EXC001,OP1001,1,1,0.0341,0,1,0,short_idle,Sunny,Intermediate,294,0.165
2025-05-03 12:54,EXC001,OP1001,1,0,0.0874,1,1,0,work,Sunny,Intermediate,295,0.166
2025-05-03 12:55,EXC001,OP1001,1,0,0.0893,0,1,0,work,Sunny,Intermediate,296,0.168
2025-05-03 12:56,EXC001,OP1001,1,0,0.0891,1,1,0,work,Sunny,Intermediate,297,0.169
2025-05-03 12:57,EXC001,OP1001,1,0,0.089,0,1,0,work,Sunny,Intermediate,298,0.171
2025-05-03 12:58,EXC001,OP1001,1,0,0.0891,0,1,0,work,Sunny,Intermediate,299,0.172
2025-05-03 12:59,EXC001,OP1001,1,0,0.078,1,1,0,work,Sunny,Intermediate,300,0.174
2025-05-03 13:00,EXC001,OP1001,1,0,0.0851,0,1,0,work,Sunny,Intermediate,301,0.175
2025-05-03 13:01,EXC001,OP1001,1,0,0.0759,0,1,0,work,Sunny,Intermediate,302,0.176
2025-05-03 13:02,EXC001,OP1001,1,0,0.0954,1,1,0,work,Sunny,Intermediate,303,0.178
2025-05-03 13:03,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Intermediate,304,0.179
2025-05-03 13:04,EXC001,OP1001,1,0,0.0929,1,1,0,work,Sunny,Intermediate,305,0.181
2025-05-03 13:05,EXC001,OP1001,1,0,0.0953,0,1,0,work,Sunny,Intermediate,306,0.182
2025-05-03 13:06,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Intermediate,307,0.184
2025-05-03 13:07,EXC001,OP1001,1,0,0.0796,0,1,1,work,Sunny,Intermediate,308,0.185
2025-05-03 13:08,EXC001,OP1001,1,0,0.0922,0,1,0,work,Sunny,Intermediate,309,0.187
2025-05-03 13:09,EXC001,OP1001,1,0,0.0931,0,1,0,work,Sunny,Intermediate,310,0.188
2025-05-03 13:10,EXC001,OP1001,1,0,0.0925,0,1,0,work,Sunny,Intermediate,311,0.19
2025-05-03 13:11,EXC001,OP1001,1,0,0.0832,1,1,0,work,Sunny,Intermediate,312,0.191
2025-05-03 13:12,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Intermediate,313,0.193
2025-05-03 13:13,EXC001,OP1001,1,0,0.0958,0,1,0,work,Sunny,Intermediate,314,0.194
2025-05-03 13:14,EXC001,OP1001,1,0,0.0949,0,1,0,work,Sunny,Intermediate,315,0.195
2025-05-03 13:15,EXC001,OP1001,1,0,0.0855,0,1,0,work,Sunny,Intermediate,316,0.197
2025-05-03 13:16,EXC001,OP1001,1,0,0.0831,0,1,0,work,Sunny,Intermediate,317,0.198
2025-05-03 13:17,EXC001,OP1001,1,0,0.095,1,1,0,work,Sunny,Intermediate,318,0.2
2025-05-03 13:18,EXC001,OP1001,1,0,0.0793,0,1,0,work,Sunny,Intermediate,319,0.201
2025-05-03 13:19,EXC001,OP1001,1,0,0.0766,0,1,0,work,Sunny,Intermediate,320,0.203
2025-05-03 13:20,EXC001,OP1001,1,0,0.0831,0,1,0,work,Sunny,Intermediate,321,0.204
2025-05-03 13:21,EXC001,OP1001,1,0,0.079,0,1,0,work,Sunny,Intermediate,322,0.206
2025-05-03 13:22,EXC001,OP1001,1,0,0.0783,1,1,0,work,Sunny,Intermediate,323,0.207
2025-05-03 13:23,EXC001,OP1001,1,0,0.0915,1,1,0,work,Sunny,Intermediate,324,0.209
2025-05-03 13:24,EXC001,OP1001,1,0,0.0779,0,1,0,work,Sunny,Intermediate,325,0.21
2025-05-03 13:25,EXC001,OP1001,1,0,0.0951,0,1,0,work,Sunny,Intermediate,326,0.211
2025-05-03 13:26,EXC001,OP1001,1,0,0.0838,0,1,0,work,Sunny,Intermediate,327,0.213
2025-05-03 13:27,EXC001,OP1001,1,0,0.0929,1,1,0,work,Sunny,Intermediate,328,0.214
2025-05-03 13:28,EXC001,OP1001,1,0,0.0954,0,1,0,work,Sunny,Intermediate,329,0.216
